"year";"plot";"sp";"rel.abund";"sp.rank";"SAD.model"
2019;4;"SASO";7,12047849615494e-05;13;"observed"
2019;5;"HOMA";0,835652705179553;1;"observed"
2019;5;"PAIN";0,086891589165705;2;"observed"
2019;5;"LEMA";0,0391690991786029;3;"observed"
2019;5;"CHFU";0,0226732740479261;4;"observed"
2019;5;"POMA";0,0137125789152128;5;"observed"
2019;5;"SASO";0,000814608648428484;6;"observed"
2019;5;"RAPE";0,00067884054035707;7;"observed"
2019;5;"CETE";0,000135768108071414;8;"observed"
2019;5;"MEEL";0,000135768108071414;9;"observed"
2019;5;"SCLA";6,7884054035707e-05;10;"observed"
2019;5;"SOAS";6,7884054035707e-05;11;"observed"
2019;6;"HOMA";0,850174693430157;1;"observed"
2019;6;"PAIN";0,0599438240734397;2;"observed"
2019;6;"CHFU";0,039391655819689;3;"observed"
2019;6;"POMA";0,0300746728779886;4;"observed"
2019;6;"LEMA";0,0147290539151881;5;"observed"
2019;6;"PLCO";0,00493252038090018;6;"observed"
2019;6;"RAPE";0,000616565047612523;7;"observed"
2019;6;"CETE";6,85072275125026e-05;8;"observed"
2019;6;"SPRU";6,85072275125026e-05;9;"observed"
2019;7;"POMA";0,328527103486038;1;"observed"
2019;7;"RAPE";0,164628581858003;2;"observed"
2019;7;"BEMA";0,122467603577295;3;"observed"
2019;7;"SASO";0,0960029202409199;4;"observed"
2019;7;"SPRU";0,0731885380543895;5;"observed"
2019;7;"LEMA";0,0709983573644826;6;"observed"
2019;7;"CHFU";0,0443511589706151;7;"observed"
2019;7;"PAIN";0,0253695929914218;8;"observed"
2019;7;"CETE";0,0251870779339296;9;"observed"
2019;7;"PUPA";0,0251870779339296;10;"observed"
2019;7;"SOAS";0,0116809636795036;11;"observed"
2019;7;"MESU";0,00492790655229056;12;"observed"
2019;7;"HOMA";0,00292024091987589;13;"observed"
2019;7;"SCLA";0,00237269574739916;14;"observed"
2019;7;"POMO";0,00182515057492243;15;"observed"
2019;7;"CHMI";0,000182515057492243;16;"observed"
2019;7;"PLCO";0,000182515057492243;17;"observed"
2019;8;"POMA";0,462256809338521;1;"observed"
2019;8;"CHFU";0,148793774319066;2;"observed"
2019;8;"PUPA";0,0919844357976654;3;"observed"
2019;8;"CETE";0,0831128404669261;4;"observed"
2019;8;"RAPE";0,0638132295719844;5;"observed"
2019;8;"BEMA";0,0524513618677043;6;"observed"
2019;8;"SASO";0,027704280155642;7;"observed"
2019;8;"SPRU";0,022568093385214;8;"observed"
2019;8;"LEMA";0,0203891050583658;9;"observed"
2019;8;"PAIN";0,008715953307393;10;"observed"
2019;8;"MESU";0,00575875486381323;11;"observed"
2019;8;"PLCO";0,0046692607003891;12;"observed"
2019;8;"SOAS";0,00342412451361868;13;"observed"
2019;8;"HOMA";0,00311284046692607;14;"observed"
2019;8;"POMO";0,000933852140077821;15;"observed"
2019;8;"SCLA";0,000311284046692607;16;"observed"
2019;9;"POMA";0,302364511404059;1;"observed"
2019;9;"CHFU";0,259677756852898;2;"observed"
2019;9;"HOMA";0,253609541745135;3;"observed"
2019;9;"SOAS";0,0581711655157983;4;"observed"
2019;9;"POMO";0,0560786775476041;5;"observed"
2019;9;"LEMA";0,0236451140405943;6;"observed"
2019;9;"PAIN";0,0209248796819418;7;"observed"
2019;9;"MESU";0,0125549278091651;8;"observed"
2019;9;"SUSP";0,0108809374346098;9;"observed"
2019;9;"PLCO";0,000836995187277673;10;"observed"
2019;9;"SASO";0,000836995187277673;11;"observed"
2019;9;"BEMA";0,000418497593638837;12;"observed"
2015;1;"CETE";0,359363988926806;1;"increased.dispersal"
2015;1;"PUPA";0,167228317549171;2;"increased.dispersal"
2015;1;"LEMA";0,123461578118852;3;"increased.dispersal"
2015;1;"HOMA";0,0981223966257496;4;"increased.dispersal"
2015;1;"POMA";0,0699486035457485;5;"increased.dispersal"
2015;1;"PLCO";0,0650889831963394;6;"increased.dispersal"
2015;1;"SASO";0,0367960715507731;7;"increased.dispersal"
2015;1;"POMO";0,0295285035354043;8;"increased.dispersal"
2015;1;"SOAS";0,0174818388129135;9;"increased.dispersal"
2015;1;"BEMA";0,00881869507189176;10;"increased.dispersal"
2015;1;"PAIN";0,00858898502674174;11;"increased.dispersal"
2015;1;"MESU";0,00822412881428238;12;"increased.dispersal"
2015;1;"SCLA";0,00456146440016365;13;"increased.dispersal"
2015;1;"SPRU";0,00260068826402769;14;"increased.dispersal"
2015;1;"MEEL";0,000185756561135194;15;"increased.dispersal"
2015;2;"CETE";0,406375511354928;1;"increased.dispersal"
2015;2;"PUPA";0,215065694911467;2;"increased.dispersal"
2015;2;"LEMA";0,102032380156531;3;"increased.dispersal"
2015;2;"HOMA";0,0699153659791729;4;"increased.dispersal"
2015;2;"POMA";0,0535919697580996;5;"increased.dispersal"
2015;2;"PLCO";0,0473068933198572;6;"increased.dispersal"
2015;2;"SOAS";0,0250165507153007;7;"increased.dispersal"
2015;2;"POMO";0,0185377358753131;8;"increased.dispersal"
2015;2;"SASO";0,0158489619175223;9;"increased.dispersal"
2015;2;"MESU";0,0124428911667133;10;"increased.dispersal"
2015;2;"SPRU";0,011823229339148;11;"increased.dispersal"
2015;2;"BEMA";0,0077466638262738;12;"increased.dispersal"
2015;2;"SCLA";0,00718036025429227;13;"increased.dispersal"
2015;2;"PAIN";0,00556610043678422;14;"increased.dispersal"
2015;2;"MEEL";0,00154969098859635;15;"increased.dispersal"
2015;3;"LEMA";0,312723103637166;1;"increased.dispersal"
2015;3;"CETE";0,234896864777495;2;"increased.dispersal"
2015;3;"PUPA";0,110428771992516;3;"increased.dispersal"
2015;3;"CHFU";0,0937963215457252;4;"increased.dispersal"
2015;3;"POMA";0,0900236303437669;5;"increased.dispersal"
2015;3;"SASO";0,055910470754708;6;"increased.dispersal"
2015;3;"POMO";0,0328881204756465;7;"increased.dispersal"
2015;3;"MESU";0,0311233362020227;8;"increased.dispersal"
2015;3;"SOAS";0,0302874455292025;9;"increased.dispersal"
2015;3;"PAIN";0,00737297541290262;10;"increased.dispersal"
2015;3;"MEEL";0,000548959328847807;11;"increased.dispersal"
2015;4;"LEMA";0,408863562876695;1;"increased.dispersal"
2015;4;"PLCO";0,291118188639087;2;"increased.dispersal"
2015;4;"SASO";0,148832460073491;3;"increased.dispersal"
2015;4;"PUPA";0,119007435051259;4;"increased.dispersal"
2015;4;"PAIN";0,0193219671906462;5;"increased.dispersal"
2015;4;"BEMA";0,0128563861688232;6;"increased.dispersal"
2015;5;"LEMA";0,371706911580666;1;"increased.dispersal"
2015;5;"PLCO";0,257109706863966;2;"increased.dispersal"
2015;5;"PUPA";0,199684694471641;3;"increased.dispersal"
2015;5;"SASO";0,133914733946839;4;"increased.dispersal"
2015;5;"PAIN";0,0226871326998988;5;"increased.dispersal"
2015;5;"BEMA";0,0102864278429294;6;"increased.dispersal"
2015;5;"SOAS";0,00461039259406051;7;"increased.dispersal"
2015;6;"LEMA";0,293608169299368;1;"increased.dispersal"
2015;6;"PLCO";0,25416621486503;2;"increased.dispersal"
2015;6;"SPRU";0,149865889129255;3;"increased.dispersal"
2015;6;"POMA";0,127903289730232;4;"increased.dispersal"
2015;6;"SASO";0,126388443232052;5;"increased.dispersal"
2015;6;"PAIN";0,0229957048773034;6;"increased.dispersal"
2015;6;"BEMA";0,0100895749399888;7;"increased.dispersal"
2015;6;"MEEL";0,00822394562718628;8;"increased.dispersal"
2015;6;"SCLA";0,00664373870601465;9;"increased.dispersal"
2015;6;"MESU";0,000115029593569829;10;"increased.dispersal"
2015;7;"POMA";0,569741355280046;1;"increased.dispersal"
2015;7;"HOMA";0,358837245809773;2;"increased.dispersal"
2015;7;"SASO";0,071421398910181;3;"increased.dispersal"
2015;8;"POMA";0,567851607533575;1;"increased.dispersal"
2015;8;"HOMA";0,368585130415604;2;"increased.dispersal"
2015;8;"SASO";0,0635632620508206;3;"increased.dispersal"
2016;1;"CHFU";0,395479284068074;1;"increased.dispersal"
2016;1;"LEMA";0,294971387680917;2;"increased.dispersal"
2016;1;"HOMA";0,157059534763076;3;"increased.dispersal"
2016;1;"BEMA";0,0950052078257245;4;"increased.dispersal"
2016;1;"MESU";0,0328007534138208;5;"increased.dispersal"
2016;1;"SASO";0,0152625277997875;6;"increased.dispersal"
2016;1;"PLCO";0,00723613313595123;7;"increased.dispersal"
2016;1;"SCLA";0,00148491736235765;8;"increased.dispersal"
2016;1;"PAIN";0,000700253950291135;9;"increased.dispersal"
2016;2;"LEMA";0,336479754208102;1;"increased.dispersal"
2016;2;"CHFU";0,246848924071695;2;"increased.dispersal"
2016;2;"HOMA";0,15646532565111;3;"increased.dispersal"
2016;2;"BEMA";0,117549320983937;4;"increased.dispersal"
2016;2;"MESU";0,100232109087707;5;"increased.dispersal"
2016;2;"PLCO";0,0325716003872285;6;"increased.dispersal"
2016;2;"SCLA";0,00495724514069309;7;"increased.dispersal"
2016;2;"SASO";0,00399591072217583;8;"increased.dispersal"
2016;2;"PAIN";0,000899809747352109;9;"increased.dispersal"
2016;3;"CHFU";0,541772153099982;1;"increased.dispersal"
2016;3;"LEMA";0,231382671380668;2;"increased.dispersal"
2016;3;"HOMA";0,139585811170212;3;"increased.dispersal"
2016;3;"PLCO";0,0377142543134684;4;"increased.dispersal"
2016;3;"BEMA";0,0365176435672796;5;"increased.dispersal"
2016;3;"MESU";0,0094721722486232;6;"increased.dispersal"
2016;3;"SCLA";0,00344228911458348;7;"increased.dispersal"
2016;3;"PAIN";0,000113005105183447;8;"increased.dispersal"
2016;4;"LEMA";0,362662839013097;1;"increased.dispersal"
2016;4;"MESU";0,221056746515722;2;"increased.dispersal"
2016;4;"HOMA";0,181683877335478;3;"increased.dispersal"
2016;4;"BEMA";0,115025557120187;4;"increased.dispersal"
2016;4;"SASO";0,0489038658718853;5;"increased.dispersal"
2016;4;"PLCO";0,0345580279335525;6;"increased.dispersal"
2016;4;"MEEL";0,032218988128375;7;"increased.dispersal"
2016;4;"SCLA";0,00365318787980531;8;"increased.dispersal"
2016;4;"PAIN";0,000236910201898299;9;"increased.dispersal"
2016;5;"LEMA";0,3811901510494;1;"increased.dispersal"
2016;5;"MESU";0,295429413315891;2;"increased.dispersal"
2016;5;"HOMA";0,165396058357465;3;"increased.dispersal"
2016;5;"BEMA";0,0898401355720676;4;"increased.dispersal"
2016;5;"CHFU";0,0441491825012019;5;"increased.dispersal"
2016;5;"MEEL";0,0138031863859997;6;"increased.dispersal"
2016;5;"PLCO";0,00774334239724369;7;"increased.dispersal"
2016;5;"SCLA";0,00244853042073174;8;"increased.dispersal"
2016;6;"LEMA";0,392547139997509;1;"increased.dispersal"
2016;6;"HOMA";0,259441758128866;2;"increased.dispersal"
2016;6;"BEMA";0,111259138041542;3;"increased.dispersal"
2016;6;"PLCO";0,106389104190734;4;"increased.dispersal"
2016;6;"MESU";0,0534420721855409;5;"increased.dispersal"
2016;6;"SASO";0,049170305286173;6;"increased.dispersal"
2016;6;"SCLA";0,0107491095956403;7;"increased.dispersal"
2016;6;"MEEL";0,0101827116593571;8;"increased.dispersal"
2016;6;"SOAS";0,00670218653877018;9;"increased.dispersal"
2016;6;"PAIN";0,000116474375867586;10;"increased.dispersal"
2016;7;"CHFU";0,375745474540732;1;"increased.dispersal"
2016;7;"PUPA";0,198172527859874;2;"increased.dispersal"
2016;7;"LEMA";0,128515023704003;3;"increased.dispersal"
2016;7;"MESU";0,0916554171013273;4;"increased.dispersal"
2016;7;"BEMA";0,0865567572473041;5;"increased.dispersal"
2016;7;"POMA";0,0594479939085008;6;"increased.dispersal"
2016;7;"SOAS";0,0369590115683825;7;"increased.dispersal"
2016;7;"SASO";0,0118712943676331;8;"increased.dispersal"
2016;7;"HOMA";0,0103367369961158;9;"increased.dispersal"
2016;7;"SCLA";0,000739762706127932;10;"increased.dispersal"
2016;8;"CHFU";0,358068105039218;1;"increased.dispersal"
2016;8;"PUPA";0,357284221673589;2;"increased.dispersal"
2016;8;"MESU";0,105061853724845;3;"increased.dispersal"
2016;8;"POMA";0,0679287636295134;4;"increased.dispersal"
2016;8;"BEMA";0,0614099439985913;5;"increased.dispersal"
2016;8;"HOMA";0,027788705767082;6;"increased.dispersal"
2016;8;"SASO";0,0147812446050579;7;"increased.dispersal"
2016;8;"SOAS";0,00617662499521797;8;"increased.dispersal"
2016;8;"PLCO";0,000726098208721493;9;"increased.dispersal"
2016;8;"POMO";0,000422886372447687;10;"increased.dispersal"
2016;8;"SCLA";0,000262967815572845;11;"increased.dispersal"
2016;8;"PAIN";8,85841701432585e-05;12;"increased.dispersal"
2016;9;"SPRU";0,37216690040446;1;"increased.dispersal"
2016;9;"MESU";0,162892820245913;2;"increased.dispersal"
2016;9;"LEMA";0,128548863256076;3;"increased.dispersal"
2016;9;"BEMA";0,107972333707677;4;"increased.dispersal"
2016;9;"SOAS";0,0800452015979472;5;"increased.dispersal"
2016;9;"POMA";0,0747910261671033;6;"increased.dispersal"
2016;9;"PLCO";0,0267132973462043;7;"increased.dispersal"
2016;9;"HOMA";0,0254113319825953;8;"increased.dispersal"
2016;9;"SCLA";0,00922138319296499;9;"increased.dispersal"
2016;9;"POMO";0,00593202549671127;10;"increased.dispersal"
2016;9;"SASO";0,00572142327162857;11;"increased.dispersal"
2016;9;"PAIN";0,00058339333071978;12;"increased.dispersal"
2017;1;"PUPA";0,534626100391485;1;"increased.dispersal"
2017;1;"CETE";0,169874656323816;2;"increased.dispersal"
2017;1;"CHMI";0,0816281618968235;3;"increased.dispersal"
2017;1;"LEMA";0,0743642128196539;4;"increased.dispersal"
2017;1;"HOMA";0,0448694436782153;5;"increased.dispersal"
2017;1;"POMA";0,0442253409185282;6;"increased.dispersal"
2017;1;"PAIN";0,0347027358073725;7;"increased.dispersal"
2017;1;"SASO";0,013524946436778;8;"increased.dispersal"
2017;1;"BEMA";0,00170005985463013;9;"increased.dispersal"
2017;1;"MESU";0,000277777912214467;10;"increased.dispersal"
2017;1;"PLCO";0,000142267064490678;11;"increased.dispersal"
2017;1;"SCLA";6,42968959921107e-05;12;"increased.dispersal"
2017;2;"PUPA";0,530773951441341;1;"increased.dispersal"
2017;2;"CETE";0,343169690068458;2;"increased.dispersal"
2017;2;"LEMA";0,0374062433067514;3;"increased.dispersal"
2017;2;"HOMA";0,0221506922070865;4;"increased.dispersal"
2017;2;"CHMI";0,0213472487757483;5;"increased.dispersal"
2017;2;"POMA";0,0199477440715573;6;"increased.dispersal"
2017;2;"PAIN";0,0111205603633215;7;"increased.dispersal"
2017;2;"SASO";0,00465104518104787;8;"increased.dispersal"
2017;2;"CHFU";0,0040029417583511;9;"increased.dispersal"
2017;2;"MESU";0,00240765778300826;10;"increased.dispersal"
2017;2;"BEMA";0,00178083155246342;11;"increased.dispersal"
2017;2;"SCLA";0,00087554611596264;12;"increased.dispersal"
2017;2;"POMO";0,000286058464270407;13;"increased.dispersal"
2017;2;"MEEL";7,9788910632377e-05;14;"increased.dispersal"
2017;3;"PUPA";0,495465458460071;1;"increased.dispersal"
2017;3;"CHMI";0,173864182663195;2;"increased.dispersal"
2017;3;"CETE";0,111611078692796;3;"increased.dispersal"
2017;3;"LEMA";0,0734124724986055;4;"increased.dispersal"
2017;3;"POMA";0,0424098875440212;5;"increased.dispersal"
2017;3;"HOMA";0,0423953402082415;6;"increased.dispersal"
2017;3;"CHFU";0,0245788592925179;7;"increased.dispersal"
2017;3;"PAIN";0,0146779755302477;8;"increased.dispersal"
2017;3;"SASO";0,0121692205242223;9;"increased.dispersal"
2017;3;"BEMA";0,00516474217508494;10;"increased.dispersal"
2017;3;"PLCO";0,00272015660762684;11;"increased.dispersal"
2017;3;"SCLA";0,000942657896689751;12;"increased.dispersal"
2017;3;"POMO";0,000453199211776066;13;"increased.dispersal"
2017;3;"MESU";0,00013476869490435;14;"increased.dispersal"
2017;4;"PUPA";0,679881413438905;1;"increased.dispersal"
2017;4;"SPRU";0,116819438002659;2;"increased.dispersal"
2017;4;"POMA";0,0666846153224688;3;"increased.dispersal"
2017;4;"LEMA";0,0555826675558874;4;"increased.dispersal"
2017;4;"HOMA";0,0346067846914076;5;"increased.dispersal"
2017;4;"CHFU";0,0209635063703635;6;"increased.dispersal"
2017;4;"SASO";0,0155574084615976;7;"increased.dispersal"
2017;4;"PLCO";0,00672687801829973;8;"increased.dispersal"
2017;4;"PAIN";0,00224191046967107;9;"increased.dispersal"
2017;4;"POMO";0,000585848712524277;10;"increased.dispersal"
2017;4;"LYTR";0,000349528956216026;11;"increased.dispersal"
2017;5;"PUPA";0,580320243146134;1;"increased.dispersal"
2017;5;"CETE";0,198442549580168;2;"increased.dispersal"
2017;5;"SPRU";0,0769582582588144;3;"increased.dispersal"
2017;5;"LEMA";0,0442870957708594;4;"increased.dispersal"
2017;5;"POMA";0,0426073967173759;5;"increased.dispersal"
2017;5;"HOMA";0,0281731011426299;6;"increased.dispersal"
2017;5;"SASO";0,010793582456437;7;"increased.dispersal"
2017;5;"CHFU";0,0102297296312328;8;"increased.dispersal"
2017;5;"PAIN";0,00496413398602891;9;"increased.dispersal"
2017;5;"BEMA";0,00140232633342313;10;"increased.dispersal"
2017;5;"PLCO";0,00132723638295828;11;"increased.dispersal"
2017;5;"LYTR";0,000494346593938202;12;"increased.dispersal"
2017;6;"PUPA";0,735194428166219;1;"increased.dispersal"
2017;6;"POMA";0,100944346530126;2;"increased.dispersal"
2017;6;"HOMA";0,0614331104347463;3;"increased.dispersal"
2017;6;"LEMA";0,0439791111947968;4;"increased.dispersal"
2017;6;"SASO";0,0281093117367251;5;"increased.dispersal"
2017;6;"PLCO";0,0249646709544863;6;"increased.dispersal"
2017;6;"LYTR";0,00290121944981838;7;"increased.dispersal"
2017;6;"PAIN";0,00247380153308201;8;"increased.dispersal"
2017;8;"PUPA";0,640236413831556;1;"increased.dispersal"
2017;8;"LYTR";0,194929790546505;2;"increased.dispersal"
2017;8;"POMA";0,164833795621939;3;"increased.dispersal"
2018;1;"PUPA";0,610828276929355;1;"increased.dispersal"
2018;1;"CETE";0,27735007729785;2;"increased.dispersal"
2018;1;"LEMA";0,0489231859825063;3;"increased.dispersal"
2018;1;"SASO";0,027097401175793;4;"increased.dispersal"
2018;1;"HOMA";0,0266195006475494;5;"increased.dispersal"
2018;1;"POMA";0,00849211822142957;6;"increased.dispersal"
2018;1;"BEMA";0,000689439745516294;7;"increased.dispersal"
2018;2;"PUPA";0,54212747066008;1;"increased.dispersal"
2018;2;"CETE";0,366197570580812;2;"increased.dispersal"
2018;2;"LEMA";0,0260517458418053;3;"increased.dispersal"
2018;2;"HOMA";0,02544953603971;4;"increased.dispersal"
2018;2;"POMA";0,0187970022300822;5;"increased.dispersal"
2018;2;"SASO";0,0175342487729805;6;"increased.dispersal"
2018;2;"BEMA";0,00368269447403355;7;"increased.dispersal"
2018;2;"PAIN";0,000159731400496018;8;"increased.dispersal"
2018;3;"PUPA";0,619512560894049;1;"increased.dispersal"
2018;3;"CETE";0,277001172760577;2;"increased.dispersal"
2018;3;"LEMA";0,0378163008175686;3;"increased.dispersal"
2018;3;"POMA";0,0246306028588524;4;"increased.dispersal"
2018;3;"HOMA";0,0198396960819922;5;"increased.dispersal"
2018;3;"SASO";0,0127949160686598;6;"increased.dispersal"
2018;3;"CHMI";0,00477298513775865;7;"increased.dispersal"
2018;3;"BEMA";0,00339860379862826;8;"increased.dispersal"
2018;3;"PAIN";0,000233161581913899;9;"increased.dispersal"
2018;4;"PUPA";0,790861400904803;1;"increased.dispersal"
2018;4;"HOMA";0,0869981532963987;2;"increased.dispersal"
2018;4;"SASO";0,0646814638774309;3;"increased.dispersal"
2018;4;"LYTR";0,0324281380987801;4;"increased.dispersal"
2018;4;"POMA";0,0246802514206953;5;"increased.dispersal"
2018;4;"PAIN";0,000350592401892077;6;"increased.dispersal"
2018;5;"PUPA";0,907732253481879;1;"increased.dispersal"
2018;5;"HOMA";0,046958464824704;2;"increased.dispersal"
2018;5;"SASO";0,0272749351574651;3;"increased.dispersal"
2018;5;"POMA";0,0133576278482027;4;"increased.dispersal"
2018;5;"BEMA";0,00467671868774875;5;"increased.dispersal"
2018;6;"PUPA";0,888213172841145;1;"increased.dispersal"
2018;6;"SASO";0,0617332709808397;2;"increased.dispersal"
2018;6;"HOMA";0,0493712579368899;3;"increased.dispersal"
2018;6;"PAIN";0,00068229824112493;4;"increased.dispersal"
2019;1;"LEMA";0,426373237400933;1;"increased.dispersal"
2019;1;"HOMA";0,269548728056377;2;"increased.dispersal"
2019;1;"PAIN";0,22035363596023;3;"increased.dispersal"
2019;1;"SASO";0,0503428687128792;4;"increased.dispersal"
2019;1;"MESU";0,0223621332056586;5;"increased.dispersal"
2019;1;"POMA";0,00966369801522299;6;"increased.dispersal"
2019;1;"MEEL";0,00135569864869939;7;"increased.dispersal"
2019;2;"PUPA";0,232171708285039;1;"increased.dispersal"
2019;2;"LEMA";0,193442436364887;2;"increased.dispersal"
2019;2;"CETE";0,189564635647097;3;"increased.dispersal"
2019;2;"HOMA";0,119433883453078;4;"increased.dispersal"
2019;2;"PAIN";0,0995802606899674;5;"increased.dispersal"
2019;2;"MESU";0,0845125570138883;6;"increased.dispersal"
2019;2;"SASO";0,0530560080764901;7;"increased.dispersal"
2019;2;"CHMI";0,0148317815214839;8;"increased.dispersal"
2019;2;"POMA";0,00973382953489291;9;"increased.dispersal"
2019;2;"BEMA";0,00311798416364392;10;"increased.dispersal"
2019;2;"MEEL";0,000492672371833399;11;"increased.dispersal"
2019;2;"SCLA";6,22428776987607e-05;12;"increased.dispersal"
2019;3;"LEMA";0,394371348599991;1;"increased.dispersal"
2019;3;"PAIN";0,227250618104285;2;"increased.dispersal"
2019;3;"HOMA";0,222611336116577;3;"increased.dispersal"
2019;3;"SASO";0,0991721673073297;4;"increased.dispersal"
2019;3;"MESU";0,038071775087345;5;"increased.dispersal"
2019;3;"POMA";0,0185227547844727;6;"increased.dispersal"
2019;4;"POMA";0,275409497532922;1;"increased.dispersal"
2019;4;"LEMA";0,238457666471998;2;"increased.dispersal"
2019;4;"HOMA";0,152621361681136;3;"increased.dispersal"
2019;4;"CHFU";0,105802948614499;4;"increased.dispersal"
2019;4;"SPRU";0,077782245140214;5;"increased.dispersal"
2019;4;"CETE";0,0636017579061055;6;"increased.dispersal"
2019;4;"PAIN";0,0470382491586509;7;"increased.dispersal"
2019;4;"BEMA";0,0157616451020278;8;"increased.dispersal"
2019;4;"PLCO";0,0115153331153883;9;"increased.dispersal"
2019;4;"SASO";0,00800929697943977;10;"increased.dispersal"
